,eccentricity,inertia_tensor-0-0,major_axis_length,perimeter,solidity,moments_central-3-0,moments_hu-0,moments_hu-1,std_intensity,75th Percentile,iqr
0,0.745147753,3357766.5319999997,7329.869987,29309.0448,0.864008333,5350000000000000.0,0.233957807,0.008084559,0.162412636,0.162412636,0.098246979
1,0.753301717,3464142.4239999996,7448.716799,31436.29303,0.824962458,6470000000000000.0,0.250901477,0.009878042,0.186874441,0.186874441,0.101536548
2,0.748189063,3734192.546,7729.735812000001,32324.78459,0.740352833,8780000000000000.0,0.30268165399999997,0.013840891999999999,0.19604583399999997,0.19604583399999997,0.080210182
3,0.76684195,3660009.5810000002,7660.044803,31216.10735,0.782232625,3740000000000000.0,0.275813704,0.013195152,0.18584787600000002,0.18584787600000002,0.08860110199999999
4,0.7457943490000001,3659219.186,7652.789913,31299.439169999998,0.766219167,5730000000000000.0,0.287382033,0.012257081000000001,0.185804207,0.185804207,0.083952654
5,0.7402338340000001,3689946.276,7687.379021,34039.618239999996,0.726255833,8930000000000000.0,0.307693597,0.013481779,0.212302679,0.212302679,0.082442189
6,0.755134215,3675157.1989999996,7676.270979000001,32082.981410000004,0.748096042,9340000000000000.0,0.293277603,0.013681088000000001,0.19582009,0.19582009,0.082838068
7,0.731833602,3633326.337,7627.25305,34244.56547,0.740701542,5950000000000000.0,0.29952106,0.011999774,0.225224586,0.225224586,0.092384429
8,0.7440842040000001,3485950.4510000004,7469.4883,30634.4167,0.8206075829999999,4830000000000000.0,0.256085482,0.009609886,0.199498018,0.199498018,0.106327415
9,0.7549583009999999,3775638.0960000004,7773.830870999999,32422.773439999997,0.724263917,8470000000000000.0,0.31073464,0.015338259,0.20237463600000002,0.20237463600000002,0.078098957
10,0.7501382659999999,3876861.224,7906.994497,35746.20944,0.654917,6040000000000000.0,0.35731444100000004,0.019569334,0.17567355199999998,0.17567355199999998,0.049704824
11,0.74232287,3539247.3260000004,7526.446940000001,31427.535669999997,0.7861461670000001,8050000000000000.0,0.271894804,0.010692083,0.17557883300000002,0.17557883300000002,0.08434226
12,0.756037108,3993273.0319999997,8043.717761,35817.69786,0.611127875,6320000000000000.0,0.393824355,0.024835511,0.213304159,0.213304159,0.044163204000000005
13,0.757258987,3484424.356,7467.8302459999995,29008.38412,0.841507417,5000000000000000.0,0.246200759,0.009794384,0.190441296,0.190441296,0.107923805
14,0.750066762,3497627.1410000003,7482.433255,30975.050389999997,0.828823167,4020000000000000.0,0.25285421199999997,0.009794559,0.189006703,0.189006703,0.10325652199999999
15,0.747240417,3341321.765,7312.252479000001,29650.843969999998,0.8756404170000001,4360000000000000.0,0.229244896,0.007883736,0.151891924,0.151891924,0.09488201199999999
16,0.7461797840000001,3269648.708,7233.190072,27107.97146,0.901338375,3660000000000000.0,0.218158391,0.00708362,0.158433819,0.158433819,0.106055309
17,0.74587773,3518372.7180000003,7504.4110980000005,31994.171280000002,0.807227,5340000000000000.0,0.262284836,0.010216055,0.20592623100000002,0.20592623100000002,0.105139451
18,0.739113641,3521891.106,7510.999287000001,33075.2049,0.77612925,6320000000000000.0,0.275174541,0.010693138999999999,0.21466310800000002,0.21466310800000002,0.099710781
19,0.738663548,3730587.568,7731.768499,32538.2413,0.7113524999999999,7720000000000000.0,0.318286593,0.01425837,0.219051512,0.219051512,0.080082285
20,0.958318806,5.626075147000001,15.80906612,32.76345597,0.7230769229999999,-36.73879584,0.35947718700000003,0.093159945,0.052278366,0.052278366,-0.278588467
21,0.747779911,3598076.793,7589.5829459999995,32012.13993,0.7852623329999999,5530000000000000.0,0.275233397,0.011409716,0.193561727,0.193561727,0.09249439599999999
22,0.745000773,3581381.442,7570.244225,33695.47611,0.762268625,9840000000000000.0,0.282904919,0.011808315,0.186595729,0.186595729,0.082794761
23,0.7408047040000001,3880137.9,7887.477440000001,36298.359580000004,0.57122575,1.93e+16,0.411592109,0.024226431,0.18600708600000002,0.18600708600000002,0.026752192
24,0.737040391,3654386.808,7658.217651999999,35356.06626,0.682566542,1.38e+16,0.325964733,0.014774865,0.21559654,0.21559654,0.068913642
25,0.73010882,3561113.228,7549.531495,33568.784589999996,0.7363465,1.09e+16,0.295691766,0.011545254,0.210589973,0.210589973,0.085055585
