eccentricity,extent,moments_hu-0,moments_hu-1,moments_hu-2,euler_number,mean_intensity,std_intensity,25th Percentile,75th Percentile,iqr
0.712908868,0.700453542,0.307027454,0.010941882,4.5799999999999995e-05,-101,0.091824944,0.144539209,0.091824944,0.144539209,0.052714264000000004
0.726857738,0.8185320420000001,0.25106111,0.008123273,3.26e-06,-17,0.063152376,0.13736403,0.063152376,0.13736403,0.074211654
0.736459139,0.823482375,0.24913835399999998,0.008593745,1.1900000000000001e-05,-41,0.042840275,0.094810079,0.042840275,0.094810079,0.051969804
0.741327214,0.9153537079999999,0.21228185800000002,0.006469484,7.890000000000001e-07,-55,0.021412274,0.072743218,0.021412274,0.072743218,0.051330944
0.721104965,0.815985875,0.251851745,0.007829895,4.04e-06,-49,0.06428492599999999,0.137607855,0.06428492599999999,0.137607855,0.07332292900000001
0.726805039,0.7399375,0.292734018,0.011039449,1.91e-05,0,0.109426281,0.186484827,0.109426281,0.186484827,0.07705854599999999
0.72039833,0.75696925,0.276135633,0.009362895999999999,1.75e-05,-18,0.099622835,0.178249171,0.099622835,0.178249171,0.078626335
0.722942744,0.823462458,0.247439893,0.007662774,4.72e-06,-17,0.067380021,0.147398907,0.067380021,0.147398907,0.080018886
0.7250478020000001,0.805795833,0.257863666,0.008454185999999999,2.06e-06,0,0.059850317,0.122973952,0.059850317,0.122973952,0.063123635
0.7409717379999999,0.8296041670000001,0.24504722,0.008597946,9.68e-06,-2,0.062244997999999996,0.13839529,0.062244997999999996,0.13839529,0.07615029200000001
0.719499467,0.765148708,0.278240259,0.009442296,5.13e-06,-11,0.084414805,0.155955293,0.084414805,0.155955293,0.071540488
0.740053007,0.880535292,0.224979764,0.007198014,4.77e-06,-9,0.041505144,0.11471767699999999,0.041505144,0.11471767699999999,0.073212533
0.742394735,0.834658833,0.243654612,0.008590964,1.92e-05,-21,0.061435511,0.14168313400000002,0.061435511,0.14168313400000002,0.080247623
0.743214649,0.836723125,0.241558041,0.008495397,2.11e-05,-32,0.060640182,0.141902995,0.060640182,0.141902995,0.081262813
0.7331501890000001,0.813808333,0.254994437,0.008783082,1.05e-05,0,0.057959845,0.12247714,0.057959845,0.12247714,0.064517295
